Exercício: 2018
Escopo: Estados/DF
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"08.242 - Assistência ao Portador de Deficiência";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";6547003,12
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"08.244 - Assistência Comunitária";6441562,44
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"08.122 - Administração Geral";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU08 - Demais Subfunções";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"09 - Previdência Social";3770284819,71
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"09.271 - Previdência Básica";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";3753073508,5
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"09.273 - Previdência Complementar";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"09.274 - Previdência Especial";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"09.122 - Administração Geral";16365082,07
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU09 - Demais Subfunções";846229,14
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10 - Saúde";1685489176,25
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.301 - Atenção Básica";68442717,52
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";648167876,44
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";80109231,8
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";8075147,91
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.306 - Alimentação e Nutrição";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"10.122 - Administração Geral";658612829,15
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU10 - Demais Subfunções";222081373,43
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"11 - Trabalho";40865738,98
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"11.331 - Proteção e Benefícios ao Trabalhador";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"11.332 - Relações de Trabalho";947313,28
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"11.333 - Empregabilidade";7920,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"11.334 - Fomento ao Trabalho";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"11.122 - Administração Geral";38770591,25
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU11 - Demais Subfunções";1139914,45
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12 - Educação";2740554528,2
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.361 - Ensino Fundamental";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.362 - Ensino Médio";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.363 - Ensino Profissional";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.364 - Ensino Superior";14691596,77
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.365 - Educação Infantil";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.366 - Educação de Jovens e Adultos";2344037,36
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.367 - Educação Especial";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.368 - Educação Básica";2393897763,81
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"12.122 - Administração Geral";318293321,8
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU12 - Demais Subfunções";11327808,46
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"13 - Cultura";49729354,38
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";442808,04
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"13.392 - Difusão Cultural";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"13.122 - Administração Geral";19774152,46
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU13 - Demais Subfunções";29512393,88
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"14 - Direitos da Cidadania";507778541,43
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"14.421 - Custódia e Reintegração Social";82390335,62
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"14.422 - Direitos Individuais, Coletivos e Difusos";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"14.423 - Assistência aos Povos Indígenas";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"14.122 - Administração Geral";389068577,52
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU14 - Demais Subfunções";36319628,29
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"15 - Urbanismo";48063896,26
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";20066325,49
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"15.452 - Serviços Urbanos";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"15.453 - Transportes Coletivos Urbanos";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"15.122 - Administração Geral";27443562,31
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU15 - Demais Subfunções";554008,46
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"16 - Habitação";2739491,47
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"16.481 - Habitação Rural";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"16.482 - Habitação Urbana";2739491,47
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"16.122 - Administração Geral";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU16 - Demais Subfunções";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"17 - Saneamento";1762249,63
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"17.511 - Saneamento Básico Rural";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";228338,77
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"17.122 - Administração Geral";1533910,86
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18 - Gestão Ambiental";128802421,93
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";4430933,78
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18.542 - Controle Ambiental";6453013,16
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18.543 - Recuperação de Áreas Degradadas";7892,5
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18.544 - Recursos Hídricos";1305096,32
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18.545 - Meteorologia";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"18.122 - Administração Geral";108647140,77
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU18 - Demais Subfunções";7958345,4
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"19 - Ciência e Tecnologia";66577412,22
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"19.571 - Desenvolvimento Científico";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"19.572 - Desenvolvimento Tecnológico e Engenharia";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"19.122 - Administração Geral";31198998,73
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU19 - Demais Subfunções";35378413,49
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20 - Agricultura";326040405,6
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20.605 - Abastecimento";4360,58
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20.606 - Extensão Rural";2830976,26
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20.607 - Irrigação";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20.608 - Promoção da Produção Agropecuária";6903817,53
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20.609 - Defesa Agropecuária";6486555,03
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"20.122 - Administração Geral";305701879,54
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU20 - Demais Subfunções";4112816,66
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"21 - Organização Agrária";10531494,05
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"21.631 - Reforma Agrária";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"21.632 - Colonização";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"21.122 - Administração Geral";10451422,25
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU21 - Demais Subfunções";80071,8
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22 - Indústria";31622004,99
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22.661 - Promoção Industrial";630615,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22.662 - Produção Industrial";630,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22.663 - Mineração";80939,46
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22.664 - Propriedade Industrial";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22.665 - Normalização e Qualidade";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"22.122 - Administração Geral";30616912,92
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU22 - Demais Subfunções";292907,61
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23 - Comércio e Serviços";62254909,07
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23.691 - Promoção Comercial";737759,26
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23.692 - Comercialização";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23.693 - Comércio Exterior";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23.694 - Serviços Financeiros";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23.695 - Turismo";33166364,53
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"23.122 - Administração Geral";27160853,47
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU23 - Demais Subfunções";1189931,81
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"24 - Comunicações";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"24.721 - Comunicações Postais";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"24.722 - Telecomunicações";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"24.122 - Administração Geral";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU24 - Demais Subfunções";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"25 - Energia";3100560,15
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"25.751 - Conservação de Energia";352075,55
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"25.752 - Energia Elétrica";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"25.753 - Combustíveis Minerais";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"25.754 - Biocombustíveis";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"25.122 - Administração Geral";2429298,53
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU25 - Demais Subfunções";319186,07
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26 - Transporte";552757543,59
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26.781 - Transporte Aéreo";3038664,37
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";499149517,23
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26.783 - Transporte Ferroviário";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26.784 - Transporte Hidroviário";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26.785 - Transportes Especiais";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"26.122 - Administração Geral";36363833,83
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU26 - Demais Subfunções";14205528,16
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"27 - Desporto e Lazer";15322898,89
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"27.811 - Desporto de Rendimento";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"27.812 - Desporto Comunitário";3465586,72
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"27.813 - Lazer";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"27.122 - Administração Geral";10413417,49
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU27 - Demais Subfunções";1443894,68
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28 - Encargos Especiais";1133100269,15
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.841 - Refinanciamento da Dívida Interna";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.842 - Refinanciamento da Dívida Externa";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";647299516,52
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.844 - Serviço da Dívida Externa";270852744,32
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.845 - Outras Transferências";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";214514578,81
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"28.847 - Transferências para a Educação Básica";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"FU28 - Demais Subfunções";433429,5
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Liquidadas";"Despesas Intraorçamentárias";1473863435,32
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";14338327497,01
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"01 - Legislativa";687648920,53
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"01.031 - Ação Legislativa";37951970,8
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"01.032 - Controle Externo";39247817,52
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"01.122 - Administração Geral";526705373,47
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"FU01 - Demais Subfunções";83743758,74
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"02 - Judiciária";1082448352,57
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"02.061 - Ação Judiciária";44871296,26
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"02.062 - Defesa do Interesse Público no Processo Judiciário";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"02.122 - Administração Geral";972213969,5
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"FU02 - Demais Subfunções";65363086,81
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"03 - Essencial à Justiça";424895499,19
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"03.091 - Defesa da Ordem Jurídica";1412439,52
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"03.092 - Representação Judicial e Extrajudicial";0,00
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"03.122 - Administração Geral";411890110,51
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"FU03 - Demais Subfunções";11592949,16
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"04 - Administração";768738523,34
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"04.121 - Planejamento e Orçamento";41593,36
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"04.122 - Administração Geral";707487898,24
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"04.123 - Administração Financeira";11622990,45
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"04.124 - Controle Interno";3287048,14
Governo do Estado do Mato Grosso;51;MT;3305531;"Despesas Pagas";"04.125 - Normatização e Fiscalização";269691,44
